pair_id,customer_tweet_id,apple_tweet_id,customer_text,apple_reply,created_at
4157,187948,187947,"Well, the problem is that Siri on watchOS 4 can’t play the correct album when is in shuffle mode on iPhone, it plays the next album instead","This is normal behavior, as you mentioned it's on Shuffle mode. Here's a link that has more details:",Wed Oct 04 02:06:28 +0000 2017
4158,187950,187949,watchOS 4 tiene problemas en identificar los álbumes de música en modo aleatorio,We offer support via Twitter in English. Get help in Spanish here: or join,Wed Oct 04 00:18:30 +0000 2017
4159,187952,187951,Yo can y’all call me or something because my iPhone just deleted my Apple ID and won’t let me sign in now.,We want to help you. Send us a DM with more info on when this happened.,Wed Oct 04 03:53:24 +0000 2017
4160,187954,187953,IOS 11 has my location constantly on. No longer able to have just while using maps #annoying #batterykiller,Let's have a closer look at this. Please DM us.,Wed Oct 04 03:51:00 +0000 2017
4161,187956,187955,Update didn’t help. Still disconnecting. Sometimes reconnects audio only/no controls. Battery life is far worse too.,Let's work on this together. Please DM us the country where you're located to get started.,Wed Oct 04 03:51:00 +0000 2017
4162,187958,187957,iOS 11.0.1 on my 6S has caused Bluetooth to become unstable. Random disconnects. Even did a full restore with no luck.,There has been a new update released. You can update to iOS 11.0.2. We always recommend backing up your device first.,Tue Oct 03 18:58:27 +0000 2017
4163,187960,187959,"Obviously yes, once u update OS device automatically restarts &amp; you guys hv released updates twice on #ios11",Got it. DM us for further assistance using the link below.,Wed Oct 04 03:49:00 +0000 2017
4164,187962,187961,#ios11update I don’t find camera option in notes from where I can scan documents.,We'd be happy to help. DM us whether you've restarted your device or the Notes app since you noticed this.,Wed Oct 04 02:59:00 +0000 2017
4165,187964,187963,I figured it out finally. I feel the help in the store has been diminished. It used to be so much better.,We'd be happy to learn more about this incident. Please feel free to DM us.,Wed Oct 04 03:43:27 +0000 2017
4166,187966,187965,"I just gotta say, you're support in the store is pathetic. My watch is stuck on UK time and NO ONE knew how to fix it. Really?","We're here for you, and want to assist. Did you ever get that on the correct time?",Wed Oct 04 01:59:56 +0000 2017
4167,188086,188084,Since I updated my phone to iOS 11 my phones doesn’t stay connected to WiFi I constantly have to be re connecting 🤦🏽‍♂️,We'd be happy to look into this with you. Can you provide us which device you're using?,Wed Oct 04 13:13:00 +0000 2017
4168,188144,188143,need y’all to come out with another update that doesn’t make my phone freak out every time I update an app,We can definitely look into this with you. What happens specifically when you update your apps?,Wed Oct 04 12:36:50 +0000 2017
4169,188146,188145,el iOS 11 hace muy lento al iPhone! Fix it!,We offer support via Twitter in English. Get help in Spanish here: or join,Wed Oct 04 12:36:49 +0000 2017
4170,188149,188147,"my iPad air 2 used to last it's battery for 3 days and now after the ios 11 update,it lasts lesser than a day 🔌🔋😥","We'll be happy to look into this with you. If you go to Settings &gt; General &gt; About, and look to Version, are you on 11.0.2?",Wed Oct 04 12:36:49 +0000 2017
4171,188153,188152,Why does my iPhone keep freezing!?!?,We'd like to look into this with you. What kind of iPhone do you have? What is your current iOS version?,Wed Oct 04 12:36:23 +0000 2017
4172,188155,188154,"o novo IOS 11, deixou meu iPhone péssimo, bateria fraca(dura menos da metade que antes),aplicativos lentos e celular travando.","Since our Twitter support is available in English, get help at or join",Wed Oct 04 12:35:32 +0000 2017
4173,188157,188159,"I will check this later and get back to you, thanks 😀",Absolutely. We'll be here when you check that out. Reach out to us between 5AM - 8PM PDT.,Wed Oct 04 12:51:02 +0000 2017
4174,188158,188156,I just updated my MacBook and all my desktop files have disappeared.......help please!!!!!,Happy to help. Do you sync your Desktop and Documents to iCloud? Follow this article to make sure:,Wed Oct 04 12:30:22 +0000 2017
4175,188161,188160,my phone just turned on and off by itself then deleted my entire camera roll pls explain urself,"We'd love to help! A few questions. Do you use iCloud Photo Library? Where do you make regular iPhone backups, iCloud or iTunes?",Wed Oct 04 12:28:28 +0000 2017
4176,188164,188163,the new update is messing up everyone’s phones. Please fix it!,We're here for you if you're experiencing any issues. It's certainly not what we want. Please tell us all about it.,Wed Oct 04 12:28:00 +0000 2017
4177,188166,188165,": Not me, not anyone I know, I've never been to Moscow.",We can help. We'd recommend taking a look at the following resource for how to proceed:,Wed Oct 04 12:22:00 +0000 2017
4178,188168,188167,Removing the 'Data' files from the Safari Library did not fix the glitch. One shouldn't have 2go into User Library for regular maintenance,We'd like to look into this with you. Send us a DM and we'll go from there.,Wed Oct 04 12:22:00 +0000 2017
4179,188173,188171,Why hasn’t been working with the new update??? It’s starting to piss me off.,What kind of issue are you having with Netflix? We'd love to help.,Wed Oct 04 12:21:35 +0000 2017
4180,188175,188174,my phone has died on 20% for the last time someone needs to send me a new phone,We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there.,Wed Oct 04 12:21:34 +0000 2017
4181,188281,188283,"Yes, even wen I connect my iPhone to a Hotspot of another device of mine...still same issue",Alright. Which iOS version is your iPhone running? You can find it under Settings &gt; General &gt; About.,Wed Oct 04 17:54:27 +0000 2017
4182,188284,188285,Running on the latest version 11.0.2,Thanks for letting us know. Please DM us so that we can continue troubleshooting together.,Thu Oct 05 03:10:24 +0000 2017
4183,188282,188280,Tiered of my wi-fi automatically disconnecting from my #iPhone when on standby &amp; is locked. Unsure if its #iOS issue or nt?,Hey there! We'd be happy to help with any issues you might be experiencing with iOS 11. Does it happen with multiple Wi-Fi's?,Wed Oct 04 17:27:33 +0000 2017
4184,188288,188286,iOS 11.0.2 -Share Extension in Photos no longer shows iMessage. You can't send pictures to iMessage from Photos Apps any more?,"Great question, our Photos experts can assist you with this. Click here to get started:",Wed Oct 04 17:27:04 +0000 2017
4185,188290,188289,"my account has gone for recovery mode since Jun 27 , but yet get the resolution everytime CS assures to provide instru mail -1",We want to ensure we get you in the right direction for help. Reach out to our Apple ID team here:,Wed Oct 04 17:26:30 +0000 2017
4186,188292,188291,the #iOS11.01 Update is still killing my battery on my iPad Pro Gen 1 ?,We're here to help. Have you had a chance to update to iOS 11.0.2 yet? Let us know in DM.,Wed Oct 04 17:26:30 +0000 2017
4187,188298,188297,"i bought a new i phone6 and when I am activating it this following message appeared ""sim card not support "" what to do",We want you to be able to use your new iPhone. Let's start here:,Wed Oct 04 17:25:00 +0000 2017
4188,188300,188302,I restarted my phone and the app it’s still doing it,"Got it, thanks. Let us know the exact iOS version this occurs on. You can double-check in Settings &gt; General &gt; About.",Wed Oct 04 18:26:00 +0000 2017
4189,188304,188306,It seem it does it on WiFi not cellular,Thanks for the video. We'd like to look into some additional details. Send us a DM using the link below and we'll continue.,Wed Oct 04 18:47:39 +0000 2017
4190,188301,188299,When I put the radio on it does that by itself I’m not even touch my phone it’s like a ghost or something,"Got it, thanks. Does the issue continue if you restart the app and your iPhone? Keep us posted on the results.",Wed Oct 04 17:23:31 +0000 2017
4191,188308,188307,this is a very odd bug in the Apple Music app. It does this on every radio station... the songs just skip?,Thanks for reaching out. Are you saying that the station is displaying the same songs over again? Would you mind clarifying?,Wed Oct 04 16:45:00 +0000 2017
4192,188311,188309,"Dear , why #iOS11 merged home screen and spotlight search ? #overlay #bug #iOS",This is an unexpected behavior. Which iOS 11 version is your device currently running?,Wed Oct 04 17:23:00 +0000 2017
4193,188315,188314,#iOS11 is trash. My phone keeps crashing and kicking me out of apps. Fix it !,What version of iOS are you currently running? Let us know and we'll go from there.,Wed Oct 04 16:38:27 +0000 2017
4194,188317,188316,Can you help ? My iPhone 6’s gps it does not work.,We'd be happy to help. DM us which iOS version you have installed and we'll continue support there.,Wed Oct 04 17:21:31 +0000 2017
4195,188320,188319,Great job Apple!Now I cannot use Beats Powerbeats for my daily workout as they could get wet and just turn off and no repair,We’d like to point you in the right direction to get help. Please reach out to our team for support.,Wed Oct 04 17:20:30 +0000 2017
4196,188322,188324,"Although I didn't get any sort of an error message, I deleted additional apps to go from 1GB free to 1.5GB free and was able to install OTA","Excellent! Thank you for letting us know. Please reach out to us again if you have any more trouble, and we'll be here to help.",Wed Oct 04 18:21:33 +0000 2017
